Split,Fingerprint,Model,R2_train,RMSE_train,MAE_train,R2_CV,RMSE_CV,MAE_CV,R2_test,RMSE_test,MAE_test,Time_s
Random,MACCS,AdaBoost,0.27898272555607073,1.0640370803242725,0.8724981758037037,0.27064183464766167,1.0701738941482284,0.8786991623038887,0.28696048226157966,1.092904054239684,0.8886948819051047,0.8024311065673828
Random,MACCS,MLP,0.7364423567626208,0.6433121229672387,0.4516791544666369,0.4647607434772195,0.9167647524233049,0.7067190297820001,0.513631682174069,0.9026260759507779,0.6779993438591294,22.767331838607788
Random,PubChem,Ridge,0.466307302020859,0.91543931149149,0.7126932186427114,0.38114275324876723,0.9857781060416986,0.7678477171062633,0.398926018331762,1.003434899653802,0.7829063648867807,0.06866693496704102
Random,PubChem,Lasso,0.08933922156491958,1.1958101737317162,0.9758783577625983,0.08759886176544351,1.1969522820985523,0.9766382205059928,0.07879831496300338,1.2422316752480997,0.9954110908654485,0.24059581756591797
Random,PubChem,ElasticNet,0.19190881424730188,1.1264556891518929,0.9179439417205328,0.1885490823771887,1.1287949446629864,0.919738622869332,0.1899981844946378,1.1648452505933768,0.9355239549136697,0.7162792682647705
Random,PubChem,Bayesian Ridge,0.44745536558869914,0.9314672950278732,0.7269003014939853,0.38413152712219656,0.9833948151186305,0.7702896817362991,0.3969720494222049,1.0050645573981019,0.7851557915020504,0.433882474899292
Random,PubChem,PLS,0.42351939763553126,0.9514287642752951,0.7404585163266707,0.36421208783034675,0.9991715537372977,0.781901533898026,0.3640589674006922,1.0321282401733614,0.7979537812144646,0.1762866973876953
Random,PubChem,KNN,0.633931323855795,0.7581675845398667,0.5642074122306219,0.4345416343724552,0.942289267669845,0.7172424004217044,0.5399592436241185,0.8778562218070517,0.6737114371721402,0.03339552879333496
Random,PubChem,SVR (RBF),0.5947645412335143,0.7976964288840144,0.5561989932226136,0.4736120217076859,0.9091528594951249,0.6822183476602782,0.5056450144362921,0.9100069230638609,0.6703178270339726,0.19230079650878906
Random,PubChem,Kernel Ridge (RBF),0.44049627410541203,0.9373146810427748,0.7358752056875372,0.38308248379485976,0.9842319945509576,0.7757755395992758,0.40621791062473467,0.9973297725640905,0.7782857711656456,2.563838005065918
Random,PubChem,Decision Tree,0.8461341156885227,0.49153573461440003,0.25334615439010955,0.29736087524759935,1.050388824022292,0.7653402362437284,0.5162926892602369,0.9001534758538685,0.6648553551806717,0.3377673625946045
Random,PubChem,Random Forest,0.7938389009881915,0.5689672753007107,0.39458968132429695,0.5267111699259102,0.8620789790454668,0.6528365690796094,0.6187679778919356,0.7991345794154354,0.6016424205335246,12.914729356765747
Random,PubChem,Extra Trees,0.8461341156885227,0.49153573461440003,0.2533461543901166,0.3327889698343768,1.023565257968358,0.7477435255648965,0.5552575311057255,0.8631366116283541,0.64308966641638,45.99707889556885
Random,PubChem,Gradient Boosting,0.6025190581553985,0.7900272710413527,0.6072370572048187,0.4896923068156337,0.8951585944705782,0.6918996492011003,0.5335462873142183,0.8839536922799481,0.6870614512519548,12.819982290267944
Random,PubChem,XGBoost,0.7929517278480793,0.5701901796339527,0.3896820317297428,0.5377902453136922,0.851929155440985,0.6412373324625746,0.6310115046687613,0.7861974844480453,0.5914071368756554,2.1240270137786865
Random,PubChem,Hist Gradient Boosting,0.7798825741656401,0.5879103969194704,0.4117879352666188,0.5462327536711566,0.8441128277826986,0.6370334640602653,0.6201251600342454,0.7977108556656693,0.6082539236422133,14.795792579650879
Random,PubChem,AdaBoost,0.29034316519097536,1.05562124686695,0.8688172671915843,0.26738259557540256,1.072562339781902,0.8808604109679634,0.314526434927366,1.0715701140493905,0.8737576476206266,1.3745782375335693
Random,PubChem,MLP,0.7680304470217565,0.6035307754396546,0.4156934251502028,0.4949234215373045,0.8905586837825953,0.6756383313416587,0.5814487650979049,0.8373355902840206,0.6334504339378942,27.771955728530884
Random,Substructure,Ridge,0.24483001665603032,1.0889458584360905,0.8640617195286445,0.22479507668525955,1.1032963693163391,0.8754958241283249,0.23817977593986184,1.1296697148792392,0.899187317812618,0.036572933197021484
Random,Substructure,Lasso,0.05357225950789446,1.219067234157794,0.9969802539215454,0.05124192734342303,1.2205671294547424,0.9981287294959105,0.05056175125010076,1.26112634703538,1.006377696359737,0.06238079071044922
Random,Substructure,ElasticNet,0.12311018787918637,1.1734279812964155,0.9582185291660503,0.12015831842509528,1.175401374084671,0.9597232061282516,0.1253643129356018,1.210427644747441,0.9706148237812413,0.06676316261291504
Random,Substructure,Bayesian Ridge,0.24352986329619397,1.0898828579118256,0.8658319449516169,0.22707932009338827,1.1016696660752345,0.8755667731270401,0.2375085117467992,1.1301672993729868,0.899541850190319,0.038480520248413086
Random,Substructure,PLS,0.24458115023645233,1.0891252748187346,0.8639606509244525,0.22508119439571095,1.103092744600699,0.8752971634155459,0.23796767449293077,1.129826961890092,0.8986346684252234,0.05992484092712402
Random,Substructure,KNN,0.4796035584378894,0.9039638996536429,0.6859326690494836,0.3267535509156151,1.028184289525675,0.79317370601845,0.3651615908401896,1.03123307658106,0.7859603869460579,0.026784420013427734
Random,Substructure,SVR (RBF),0.46781986777590145,0.9141411443657127,0.6711247574647234,0.38100569740393175,0.9858872581703183,0.7523913957211111,0.3946925692187655,1.006962366438898,0.7665827141416807,0.24290776252746582
Random,Substructure,Kernel Ridge (RBF),0.33645656481853214,1.020748161322998,0.8087728552610935,0.29856827282799314,1.0494859549852555,0.8336732939876857,0.3093734374677848,1.0755902978692569,0.8523328257627188,3.0954954624176025
Random,Substructure,Decision Tree,0.6513772373452135,0.7398808689780775,0.49007298152305057,0.3249275011087496,1.0295777200818768,0.7667812324030243,0.41034266630026794,0.9938597195381415,0.7551912593992973,0.14374899864196777
Random,Substructure,Random Forest,0.6311206859692455,0.7610725857446486,0.5505010933641659,0.4212957932679021,0.9532619265662708,0.7277013111836589,0.44826586740349905,0.961369109075333,0.7348491381211323,5.035594940185547
Random,Substructure,Extra Trees,0.6513772373452136,0.7398808689780774,0.49007298152305323,0.3417193252622732,1.0166921742904882,0.7586274117277069,0.41141482075390534,0.9929557572894564,0.7547741838234621,7.885807037353516
Random,Substructure,Gradient Boosting,0.45787188566324466,0.9226455531235165,0.7186437318819934,0.37826233340573057,0.9880695541077106,0.7751845672820903,0.3868724451133868,1.01344609672617,0.7926503017351962,3.024451971054077
Random,Substructure,XGBoost,0.6099001014800027,0.7826576716305222,0.5666368018505189,0.4247870705903364,0.9503820991424198,0.7242728194311425,0.43960359330789156,0.9688865075446664,0.7465982874335768,1.5547099113464355
Random,Substructure,Hist Gradient Boosting,0.5922336718933208,0.8001835299333676,0.5967146716123687,0.42417503457867667,0.9508875758067508,0.7293516874732313,0.4450138063561513,0.9641982231180762,0.7470807775441786,4.900287866592407
Random,Substructure,AdaBoost,0.2173316586768862,1.1085947343997733,0.9046588318204951,0.197142867490135,1.1228017035193312,0.919143764233075,0.22706064273396298,1.1378838878757422,0.9149360791743625,0.31734156608581543
Random,Substructure,MLP,0.4814199586011565,0.9023849155073947,0.6888415046001856,0.3893672999929466,0.9792057536420007,0.7567954895702987,0.3788370287562328,1.020065399202552,0.7922345550494931,21.89468741416931
Random,SubstructureCount,Ridge,0.24747977397232357,1.087033720840845,0.8698991756765678,0.22300640196470156,1.1045684853854898,0.8844231677786756,0.22124557630338992,1.1421561970364524,0.9175915266526585,0.03271746635437012
Random,SubstructureCount,Lasso,0.09511096722559653,1.1920146424117726,0.9746870534473041,0.09013913397174855,1.1952848664148126,0.9772354539478122,0.0962521996327469,1.2304071998172608,0.9854337395316828,0.15431666374206543
Random,SubstructureCount,ElasticNet,0.14626290453765323,1.1578332147469232,0.9407002767286132,0.13905975586088026,1.1627073891293647,0.9447211594705609,0.14114691155450565,1.1994569852913148,0.9609512075246137,0.1950075626373291
Random,SubstructureCount,Bayesian Ridge,0.244907306699211,1.088890131362779,0.8715841454641096,0.22368841037377307,1.104083609848401,0.8841379942166243,0.2173047637785852,1.1450424365376057,0.9199035309735129,0.03718876838684082
Random,SubstructureCount,PLS,0.24386728092820353,1.0896397639072406,0.8714808839469242,0.21822922941481193,1.1079588790919215,0.8860603571251007,0.22177280444995517,1.1417695033422122,0.9158413985983141,0.05928635597229004
Random,SubstructureCount,KNN,0.6175637282551871,0.7749317694085923,0.5781024207473757,0.40700327520079105,0.9649616978073571,0.7392000307741919,0.4863262404085491,0.9276174878927392,0.6920510776444047,0.024736404418945312
Random,SubstructureCount,SVR (RBF),0.3181579209677685,1.0347271097946116,0.801508510311802,0.28608357280374885,1.0587845990612041,0.8288378654148326,0.266366256716568,1.1085745046343731,0.8673477948830195,0.14525675773620605
Random,SubstructureCount,Kernel Ridge (RBF),0.5096741253779112,0.8774579916001543,0.6757290797427241,0.197793320232857,1.122346779846636,0.8298104529361127,0.3140600072731795,1.071934624780051,0.8084580318020698,1.9909369945526123
Random,SubstructureCount,Decision Tree,0.8485941472404557,0.48759052726160923,0.25786712218662255,0.2629875243956288,1.0757747525393775,0.789287169323681,0.4633488961003095,0.9481373403288677,0.6906973893429204,0.15213966369628906
Random,SubstructureCount,Random Forest,0.8051607204902966,0.5531235956153381,0.3972261587686306,0.49677534432942105,0.8889245152612462,0.6716681396025191,0.5908413137405207,0.8278871178016874,0.6227167027980661,5.729185342788696
Random,SubstructureCount,Extra Trees,0.8485941472404557,0.4875905272616092,0.2578671221866295,0.4553507661590255,0.9247884060553172,0.6840279567466789,0.5678241916474338,0.850854820380396,0.6286995284765537,10.710145950317383
Random,SubstructureCount,Gradient Boosting,0.5480434679556465,0.8424269690111225,0.655814922660584,0.4471069196103339,0.9317609499286267,0.733358433986614,0.4702430844374098,0.9420274424645033,0.740316103584465,4.903873920440674
Random,SubstructureCount,XGBoost,0.7501000522512709,0.6264220126592309,0.45228867925889804,0.5102771280235516,0.8769182767976583,0.6666308631357735,0.5828330917741715,0.8359497312383761,0.6348595428589017,1.4948835372924805
Random,SubstructureCount,Hist Gradient Boosting,0.7694291433616482,0.6017084832047654,0.43690422540517654,0.5043438155506352,0.8822145021433954,0.6646600150465828,0.5985140823667919,0.8200878836887872,0.6170988045499619,4.941829204559326
Random,SubstructureCount,AdaBoost,0.28642553280636174,1.0585309942014334,0.8706959021762571,0.2556143068341792,1.0811424919270711,0.8885198504682752,0.31392157612420535,1.072042784136097,0.8723297045934554,0.614116907119751
Random,SubstructureCount,MLP,0.5731455185360296,0.8186982283342552,0.62267145101108,0.38780350210547154,0.9804587988528757,0.7454220208077469,0.41934945143169433,0.9862401016637229,0.76129940758873,21.768325090408325
Random,KR,Ridge,0.4338925995362992,0.9428298938284875,0.7413335769252781,0.36766136887641165,0.9964575114055804,0.7836769263203952,0.3631286985065275,1.032882874541371,0.8088277353603556,0.048264265060424805
Random,KR,Lasso,0.038879182932846756,1.2284936607968995,1.0068811391246524,0.03675157936019258,1.2298526484293715,1.007689620233568,0.038043094093259344,1.26941330380729,1.0163768572940914,0.1116628646850586
Random,KR,ElasticNet,0.11991708931376643,1.175562494887811,0.9641110858908593,0.11657995426944545,1.1777891595156225,0.9657745325616038,0.12265300682563263,1.212302311243735,0.9751028305642763,0.23030638694763184
Random,KR,Bayesian Ridge,0.4240699531029055,0.9509743349068064,0.7491038399581121,0.3726856958393938,0.9924908764382806,0.7827522153152229,0.3657975507498893,1.0307164197338352,0.8081798577577657,0.16888427734375
Random,KR,PLS,0.412472209203977,0.9605016935582055,0.7557293118818256,0.36026929960803744,1.0022649068554779,0.7890064138768602,0.35277487918236483,1.0412449779330695,0.8192607534830529,0.16783761978149414
Random,KR,KNN,0.6223433433567233,0.7700740698001287,0.5829453902806081,0.4395206128369371,0.9381315686336386,0.7199805720401161,0.4936904769945373,0.920944132182883,0.7022224386550475,0.026258468627929688
Random,KR,SVR (RBF),0.590087699297378,0.8022863501912312,0.5612124084577579,0.4710888354360582,0.9113292196228261,0.6854830752974282,0.4627545830483484,0.9486622013322275,0.6997201150891049,0.19342684745788574
Random,KR,Kernel Ridge (RBF),0.423925610192475,0.9510934967776254,0.7552183365715268,0.37450789312285115,0.9910483544022202,0.7889828172698128,0.3802284735556031,1.0189222527828998,0.8028143168156462,2.2641947269439697
Random,KR,Decision Tree,0.8458713513293551,0.49195526548546875,0.24723730226649332,0.30707655673368717,1.0431014648722647,0.7663322777481018,0.4748648805885747,0.9379091416915741,0.6883330872135291,0.23982024192810059
Random,KR,Random Forest,0.7596212588762912,0.6143727661745653,0.44564163461443285,0.5058212198395138,0.8808987108415489,0.6751498133337481,0.5765813039241521,0.8421903334450427,0.6405156862134533,9.555256605148315
Random,KR,Extra Trees,0.8458713513293551,0.49195526548546875,0.2472373022665011,0.338381667767123,1.0192663648555313,0.7503642086730419,0.4907850358609467,0.9235827565238821,0.6769448967437818,28.190799236297607
Random,KR,Gradient Boosting,0.591976485265386,0.8004358362787113,0.6213262022354652,0.4865698758440108,0.8978930313821561,0.6993946920233525,0.5017710422060604,0.9135655621683517,0.7063873007905069,8.002881526947021
Random,KR,XGBoost,0.7730574658963112,0.5969553900539621,0.4192544198248631,0.5276800685507851,0.8611961195693795,0.6522488018642083,0.5747604759937538,0.8439992268889016,0.6332908852085094,1.9183940887451172
Random,KR,Hist Gradient Boosting,0.7540563054505436,0.6214436779739735,0.4491659275905919,0.5177576051933126,0.8701950761178113,0.6623911772960155,0.5865008043277815,0.8322668022523393,0.6342851806566608,12.0048246383667
Random,KR,AdaBoost,0.24145843341600792,1.0913740420461788,0.9058449616940846,0.24886783642447285,1.086030713160878,0.8959633082737134,0.27722395335866534,1.100340536815216,0.9044964299250793,0.885047435760498
Random,KR,MLP,0.7037915609221643,0.6819972785968911,0.49774058282876515,0.48753942816679385,0.8970448481469678,0.682395260377134,0.5223958449823145,0.8944566254212094,0.6846296126019011,18.280632734298706
Random,KR_Count,Ridge,0.43165862099851815,0.9446883644103209,0.7453387961718757,0.36753014102904313,0.99656090236119,0.784567064942305,0.36540740084146794,1.0310334100654523,0.8027175244761405,0.05292177200317383
Random,KR_Count,Lasso,0.0931948051914776,1.1932760596786391,0.9752184722304369,0.08596976927394284,1.198020384856589,0.9786277532796934,0.07642419126464095,1.2438313867837643,0.999480451256265,1.0109663009643555
Random,KR_Count,ElasticNet,0.17760322057696498,1.1363827388421177,0.9261761465999511,0.16790350961869194,1.143064594449466,0.9311219759474472,0.15589132689323593,1.1891165358186069,0.954619329374869,1.1545405387878418
Random,KR_Count,Bayesian Ridge,0.4224462700789615,0.9523139022215925,0.7530483220726145,0.37129142650451996,0.9935932198168196,0.7848271204889514,0.36537290039808135,1.0310614364136848,0.8063892884196341,0.752406120300293
Random,KR_Count,PLS,0.39401575600597394,0.9754715197356523,0.7681225399189804,0.34689530881608754,1.0126872206151654,0.7970549393705769,0.3425777814706099,1.0494153826596866,0.8158512815169243,0.17339396476745605
Random,KR_Count,KNN,0.6432366564248152,0.7484693845561109,0.5690921593437814,0.42547065812545193,0.9498172105106147,0.7334919091691234,0.5234433773184434,0.893475178170818,0.6877815688397211,0.02563929557800293
Random,KR_Count,SVR (RBF),0.40332315416283193,0.9679513292020088,0.736856588864521,0.35076085908314547,1.0096858618976625,0.7838631081486367,0.3258480797156955,1.0626839591316104,0.8082729601919358,0.18312501907348633
Random,KR_Count,Kernel Ridge (RBF),0.5031319825062952,0.883292309761511,0.6929694635178433,0.3193302325083799,1.0338372084415492,0.7921600271536129,0.4277381126792261,0.9790900758705594,0.7595543046050023,2.3335647583007812
Random,KR_Count,Decision Tree,0.8990350589709994,0.3981706332830793,0.18634872411629366,0.28448071370535233,1.0599725049379467,0.7808040710915894,0.41896167514103955,0.9865693674322535,0.7133162719353353,0.3430812358856201
Random,KR_Count,Random Forest,0.7770335956880856,0.5917028253379277,0.44268262004346964,0.5142937237869658,0.8733147304532689,0.6766237311389484,0.6016653232812088,0.8168631311205105,0.6294864672025644,9.167282104492188
Random,KR_Count,Extra Trees,0.8990350589709994,0.3981706332830793,0.18634872411630238,0.4767200737806374,0.9064648442132263,0.6780956502663902,0.6203729628554289,0.7974506288390241,0.5904510813230306,31.76173496246338
Random,KR_Count,Gradient Boosting,0.6051292419595096,0.7874290169920919,0.6159500827363958,0.4871504751647112,0.8973852080950365,0.7044868518533637,0.5202810879718658,0.8964346956918393,0.6981638013309879,10.487430334091187
Random,KR_Count,XGBoost,0.7761675565478049,0.5928508484516516,0.4360332889231746,0.5406897013865041,0.8492528627636556,0.649640917550019,0.6151434790992456,0.8029244111683309,0.6184408171045404,1.7349302768707275
Random,KR_Count,Hist Gradient Boosting,0.8139335944490429,0.5405276465716207,0.3936603743721597,0.5401786880243491,0.849725156680562,0.648492571784122,0.6347657635719599,0.7821876913414874,0.6015321469530891,11.715659141540527
Random,KR_Count,AdaBoost,0.26559168294603075,1.073872500414861,0.8969511811608313,0.24634838033611528,1.0878505767022393,0.8997625148566396,0.31376042036865714,1.0721686849913181,0.8824935437918239,1.4719138145446777
Random,KR_Count,MLP,0.7636919466910269,0.6091485140779392,0.4299398545329229,0.36298377560811923,1.0001362641471447,0.7323918955232495,0.5545873395216451,0.8637867059768752,0.6593973106716667,18.28076672554016
Random,AtomPairs2D,Ridge,0.5915251399030378,0.8008784249249027,0.6270886296877541,0.3376433654588702,1.0198349078156295,0.7972057871565547,0.49449660292615905,0.9202106947775013,0.7164816961570036,0.23542523384094238
Random,AtomPairs2D,Lasso,0.055424750273164514,1.2178735788706008,0.9945840521157306,0.05218137300979564,1.219962686381018,0.9963506425967118,0.053956946558200825,1.2588694308910564,1.0008768617529593,0.9215433597564697
Random,AtomPairs2D,ElasticNet,0.17726725801442444,1.1366148306276314,0.9249145386507095,0.16682152234696057,1.1438075248464856,0.9304124873307661,0.1713144937840797,1.1782029577867148,0.9365589856007455,1.7425360679626465
Random,AtomPairs2D,Bayesian Ridge,0.55194127032155,0.8387864372342693,0.6587478297291495,0.43057508436910163,0.9455884546341358,0.7450641013751642,0.4968559798519272,0.9180606961942681,0.7211637899559608,1.6571910381317139
Random,AtomPairs2D,PLS,0.5610618152545462,0.8302055063730789,0.6518990251462655,0.39547468702109767,0.9742965690078539,0.7618505282908274,0.49831563608067275,0.9167280496067758,0.7136914852352985,0.4500269889831543
Random,AtomPairs2D,KNN,0.6863643699717503,0.7017729511587147,0.5266542669658106,0.49287822183042085,0.8923599257602677,0.6755947250610763,0.6044120380106806,0.8140419215235591,0.6221554556627462,0.08256268501281738
Random,AtomPairs2D,SVR (RBF),0.7223539881737515,0.6602822882156562,0.43373285142180057,0.5322905880167544,0.856982557549664,0.6481190938712879,0.5879542103243366,0.8308028497598696,0.610675845254859,0.3292708396911621
Random,AtomPairs2D,Kernel Ridge (RBF),0.5384578187685454,0.8513137088975746,0.6710047672426742,0.44182587625718184,0.9362003033905761,0.7413819206341888,0.4852700514321775,0.9285706573331391,0.7301265170072502,2.876577138900757
Random,AtomPairs2D,Decision Tree,0.9123576580692139,0.3709718150440218,0.15950795684305935,0.22541796088334476,1.1028530259131133,0.8072936072183876,0.46574026898693943,0.9460224826103129,0.6781358001423965,1.185279369354248
Random,AtomPairs2D,Random Forest,0.8629901254651996,0.4638310971919534,0.3356602369986808,0.5387238699404553,0.8510683080778658,0.659294465735294,0.6603786944533372,0.754262820352506,0.5850396155929997,31.02120018005371
Random,AtomPairs2D,Extra Trees,0.9123576580692139,0.3709718150440218,0.15950795684306912,0.2745475929301281,1.067304623871045,0.7833879830172675,0.48757480762169936,0.9264894397780691,0.6721365846578303,167.75247144699097
Random,AtomPairs2D,Gradient Boosting,0.6983265912415149,0.6882598622299155,0.5261983584551536,0.5222957336168599,0.8660909247125118,0.673056737668685,0.5862975009672116,0.8324713756189727,0.6530501270389696,36.79702663421631
Random,AtomPairs2D,XGBoost,0.9007184905348794,0.39483724565390665,0.23257497921061798,0.5443091579140007,0.8459001038441726,0.640033281840665,0.68519681841288,0.726180852657904,0.5538327362917524,4.045819520950317
Random,AtomPairs2D,Hist Gradient Boosting,0.8961755600116756,0.40376970127342215,0.24915837975670985,0.5451264010801825,0.8451412381359715,0.6389958574473336,0.6829149251150138,0.7288080103281199,0.5596717975482809,39.184788942337036
Random,AtomPairs2D,AdaBoost,0.34082758687671433,1.017380571080679,0.8509923850846034,0.27213952901483685,1.069074559729368,0.8819330755307397,0.35089156157261225,1.0427588024658863,0.8585946362626943,17.95888924598694
Random,AtomPairs2D,MLP,0.8247169222030507,0.5246309685832822,0.3637032833104685,0.502400655494581,0.8839421181399859,0.6816804219445848,0.6305264577215535,0.7867140553643867,0.5982154121873426,20.25694179534912
Random,AP2D_Count,Ridge,0.6014556611444,0.7910833612883398,0.615359045263099,0.2765447404528457,1.0658344834316498,0.7870061687588367,0.3931305662232555,1.0082607685005676,0.7522716139820835,0.12580013275146484
Random,AP2D_Count,Lasso,0.27089299778063025,1.0699896147468768,0.8525625502101583,0.2504957036617733,1.084853242134135,0.8644712282342492,0.23964292522413733,1.128584373631849,0.8886570530512898,3.4290003776550293
Random,AP2D_Count,ElasticNet,0.35243588231815803,1.0083825366457793,0.796962000562549,0.32287327735587534,1.0311430160305695,0.8158303258090408,0.31745449531691994,1.069279011957406,0.8392033767990167,7.2012856006622314
Random,AP2D_Count,Bayesian Ridge,0.5378570004567076,0.8518676328253506,0.6663799181565624,0.4301916327516031,0.9459067814154879,0.7420322533109269,0.47403262720879513,0.9386520638433323,0.7363215347704147,2.2382805347442627
Random,AP2D_Count,PLS,0.5188083478478644,0.8692465389297719,0.6803551323762602,0.4056084051688311,0.9660959414729625,0.7550687598645505,0.4546264399658879,0.9558115556619076,0.7560595880555665,0.38980841636657715
Random,AP2D_Count,KNN,0.6764977257187144,0.712725991779854,0.5368184514625846,0.48245295019237244,0.9014857093839378,0.6859218723907105,0.5757864106440798,0.8429804940394837,0.6431086422380663,0.06369161605834961
Random,AP2D_Count,SVR (RBF),0.5842232516856266,0.8080049606907631,0.5741919924563081,0.47498024237859837,0.9079705271102672,0.6862484381477645,0.49337642693533645,0.9212297062346938,0.6901201702817209,0.3016486167907715
Random,AP2D_Count,Kernel Ridge (RBF),0.5023575084257099,0.8839804408238205,0.6718273310937644,-0.26916491042378365,1.411701759674638,0.9820752841830099,0.08870127475009115,1.2355366102146284,0.8973743956770446,2.763072967529297
Random,AP2D_Count,Decision Tree,0.9123576580692139,0.3709718150440218,0.15950795684305935,0.2738217054072891,1.0678384627534716,0.7821299283622672,0.47274399645604237,0.9398012187272009,0.7002460683921766,1.4059722423553467
Random,AP2D_Count,Random Forest,0.8543435712490572,0.47824314830099074,0.3513044864330333,0.5616645763722485,0.8296352808489986,0.6367229749457753,0.6745760128215794,0.7383291549429265,0.570303412527666,25.91732954978943
Random,AP2D_Count,Extra Trees,0.9123576580692139,0.3709718150440218,0.15950795684306912,0.5460839729747139,0.8442511998255343,0.629277679363046,0.6967190899384452,0.7127673120012019,0.5411493183817064,146.0774369239807
Random,AP2D_Count,Gradient Boosting,0.7087034674912118,0.6763189953928027,0.5202432391293084,0.5498576705627148,0.840734472161476,0.6534293365035724,0.6007156442490071,0.8178363026869087,0.6346789163088044,48.200395822525024
Random,AP2D_Count,XGBoost,0.8726107817669265,0.44724991233162453,0.30273624134512533,0.5808668898037197,0.8112597193639529,0.61779260928001,0.6764474487701755,0.7362031162704089,0.5630640070793362,3.1078743934631348
Random,AP2D_Count,Hist Gradient Boosting,0.8948610058562477,0.40631778921352907,0.25352468353554347,0.5719249636180994,0.8198678925665513,0.619080645263918,0.6905813225938287,0.7199436405844217,0.5507608505854062,35.74399018287659
Random,AP2D_Count,AdaBoost,0.36273798259668355,1.0003291970633754,0.8369923652682965,0.32268476174043437,1.0312865438416121,0.8506749221366159,0.3801310882888419,1.019002301731199,0.8360616279211677,17.54205346107483
Random,AP2D_Count,MLP,0.8053701373249453,0.5528262620013021,0.3883040626440505,0.4530586478851941,0.926732316719104,0.703086106381406,0.5601397518624835,0.8583859382641111,0.6424975355584233,21.77930212020874
Random,CDK_FP,Ridge,0.7507835260839544,0.6255647972006654,0.47690894700313463,0.08605333791365521,1.1979656168527304,0.8795362379079018,0.4145391802141407,0.9903168200522817,0.7506248092907789,0.3114655017852783
Random,CDK_FP,Lasso,0.1173721563360226,1.1772609530974498,0.9551374320938009,0.11458761623374947,1.1791165193722277,0.956328406446625,0.08443638141633858,1.2384244014701122,0.98565048547791,1.409477710723877
Random,CDK_FP,ElasticNet,0.26767963254460436,1.0723448845561872,0.8657756157536424,0.25107744586971914,1.084432145529305,0.8761124989857926,0.23568254004111266,1.1315197207048415,0.9003958011454172,3.444248914718628
Random,CDK_FP,Bayesian Ridge,0.6507301523682647,0.7405672037370211,0.5665131590854571,0.4886598503486955,0.8960636810457733,0.6882716410494678,0.5424289614106967,0.8754966756988691,0.6824778390753313,7.288545608520508
Random,CDK_FP,PLS,0.6255172570937224,0.7668313020425341,0.588616828709629,0.4481995324982925,0.9308398337860541,0.714832284270722,0.5135927819293148,0.9026621717159996,0.7006754816245188,0.8115100860595703
Random,CDK_FP,KNN,0.6704810354627799,0.7193233116251941,0.5356500432120783,0.47359787285727284,0.9091650780315501,0.6911440417721857,0.6047649615848376,0.8136787169798252,0.6196000907084108,0.12651658058166504
Random,CDK_FP,SVR (RBF),0.7258736291554955,0.656083832998367,0.4307811256710027,0.5411944757892915,0.8487860770732071,0.6368257267456012,0.5941031955205834,0.8245804867713499,0.6034571561927187,0.3743724822998047
Random,CDK_FP,Kernel Ridge (RBF),0.5843287169377714,0.8079024755807722,0.6266205009125155,0.47902880691478533,0.904462953077526,0.7061501914510611,0.5158168459645605,0.9005961264989739,0.7013918788250311,3.7464020252227783
Random,CDK_FP,Decision Tree,0.8971293625272969,0.40191076936257486,0.17537799179999508,0.2897509480729704,1.0560616192913497,0.7688224872056053,0.46288406545000726,0.9485478751245228,0.6937200420683804,2.973579168319702
Random,CDK_FP,Random Forest,0.8596501331199498,0.469450634545274,0.32415222761403784,0.557042962511875,0.8339974655724354,0.6423895303993089,0.665002348057049,0.749110903932133,0.5701825951570122,62.6064989566803
Random,CDK_FP,Extra Trees,0.8971293625272969,0.40191076936257497,0.1753779918000047,0.33455899269283285,1.0222066645166727,0.7490940634151362,0.5223970486065956,0.8944554983472718,0.6560428192021106,367.76416754722595
Random,CDK_FP,Gradient Boosting,0.7086351201911678,0.6763983335603219,0.513448192024433,0.5372007965049023,0.8524722082658476,0.6550075166209647,0.5894005690796702,0.8293434302539028,0.6389909376777361,93.29016351699829
Random,CDK_FP,XGBoost,0.8868421627589336,0.4215278244306472,0.24130663998044038,0.539058863803213,0.8507592150824316,0.6376685414531362,0.6669317899609419,0.7469505109467572,0.561897851398294,5.574290037155151
Random,CDK_FP,Hist Gradient Boosting,0.8790388777862395,0.4358196740619059,0.2643010747650033,0.5545428012789688,0.8363477997837728,0.6307685712604498,0.667355898967086,0.7464747985575643,0.5668715089772886,80.14018440246582
Random,CDK_FP,AdaBoost,0.4032613241291567,0.9680014793907956,0.801771902407181,0.3440579192442662,1.0148846279575665,0.8230701216420443,0.3859400823363833,1.014216360974702,0.8257178851627516,17.24637246131897
Random,CDK_FP,MLP,0.6813710976129889,0.707337220719623,0.53462130957322,0.5166768319774744,0.8711696453298249,0.6605246270989338,0.5570182505667929,0.8614263538147742,0.6615541700872888,38.65361285209656
Random,CDK_Extended,Ridge,0.7047096663230752,0.6809395245901017,0.5281497133461857,0.19004813560233824,1.1277518095302657,0.8647219055792215,0.37067120644765095,1.0267484084415093,0.7722235335276825,0.26360321044921875
Random,CDK_Extended,Lasso,0.05188211700772083,1.220155261380851,0.9927026216513208,0.04934577512631377,1.2217862104463304,0.9939253539034391,0.0367654435033653,1.2702560278792614,1.0064314410574757,1.254878282546997
