molecule_chembl_id,molecule_pref_name,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_pref_name,target_organism,document_chembl_id,document_journal,document_year,activity_id,inchi_key,bioactivity_class
CHEMBL5394486,,N#Cc1ccccc1-c1ccc(Cn2cncn2)cc1,IC50,=,214289060.11,nM,,CHEMBL5376049,Inhibition of human recombinant aromatase in JEG-3 cells using [1beta-3H]androstenedione as substarte incubated for 1 hr by scintillation counting analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25670076,JIJPNFNKMBRELN-UHFFFAOYSA-N,
CHEMBL5394546,,O=S(=O)(Oc1ccc(-n2cncn2)cc1)C1CC2OC1C(c1ccc(O)cc1)=C2c1ccc(O)cc1,IC50,,,,,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5325416,Eur J Med Chem,2023,25477358,HPSZQTYGEXTGDY-UHFFFAOYSA-N,
CHEMBL5394566,,Fc1ccc(C(Cc2ccccc2)Cc2c[nH]cn2)cc1,IC50,=,4395.42,nM,5.36,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669987,XMTIRPBTVCEBDU-UHFFFAOYSA-N,inactive
CHEMBL5394706,,c1ccc(Cn2cc(Cn3ccnc3)c3ccccc32)cc1,IC50,=,99.31,nM,7.0,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669392,KTQMVAFITXRSCK-UHFFFAOYSA-N,intermediate
CHEMBL5394720,,CCCCOc1ccc(-c2nocc2C)cc1,IC50,=,3097.42,nM,5.51,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25670026,ULIMUPZMZYBGFV-UHFFFAOYSA-N,inactive
CHEMBL5394799,,CN(CCN(c1ccc(C#N)cc1)n1cnnc1)S(=O)(=O)c1ccc(OS(N)(=O)=O)cc1,IC50,=,10.0,nM,8.0,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669859,ZWZBSTBMJQMKEA-UHFFFAOYSA-N,active
CHEMBL5394879,,CCN(c1ccccc1)S(=O)(=O)C1CC2OC1C(c1ccc(O)cc1)=C2c1cnn(C)c1,IC50,,,,,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5325416,Eur J Med Chem,2023,25477404,SVMFGZMHFCJDPQ-UHFFFAOYSA-N,
CHEMBL5395012,,Fc1ccc(CCC(c2ccc(F)cc2)c2c[nH]cn2)cc1,IC50,=,2197.86,nM,5.66,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669986,XXOJZGZPFHOJGW-UHFFFAOYSA-N,inactive
CHEMBL5395040,,N#Cc1ccc(/C(=C\Cc2ccc(F)cc2)C2C=NC=N2)cc1,IC50,=,190.11,nM,6.72,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669999,SYWNRBMRPCQLLT-VCHYOVAHSA-N,intermediate
CHEMBL5395094,,Brc1ccccc1Cn1cc(Cn2ccnc2)c2ccccc21,IC50,=,67.45,nM,7.17,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669403,QDSQCBXGPUEQBI-UHFFFAOYSA-N,active
CHEMBL5395326,,N#Cc1ccc(N(Cc2c(F)cc(OS(N)(=O)=O)cc2F)n2cnnc2)cc1,IC50,=,1.3,nM,8.89,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669894,DJQMWZJZNORWBM-UHFFFAOYSA-N,active
CHEMBL5395333,,Clc1ccc2oc(Cn3ccnc3)cc2c1,IC50,=,3899.42,nM,5.41,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669697,HVRARRCEUTWKMG-UHFFFAOYSA-N,inactive
CHEMBL5395351,,CCCCCCN1C(=O)CC(c2ccc(N)cc2)C1=O,IC50,=,399.94,nM,6.4,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669383,OLOJWVADNLRENI-UHFFFAOYSA-N,intermediate
CHEMBL5395602,,CCn1cc(C(Cc2ccc(F)cc2)n2ccnc2)c2cc(C#N)ccc21,IC50,=,139.96,nM,6.85,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669459,IAJUMDKVXDHWMU-UHFFFAOYSA-N,intermediate
CHEMBL5395683,,C1=NC=NC1CCC(c1ccccc1)c1ccccc1,IC50,=,14996.85,nM,4.82,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669938,JSBMIEAQBWLSLQ-UHFFFAOYSA-N,inactive
CHEMBL5395694,,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(C(F)F)c2)n2cnnc2)cc1,IC50,=,4.395,nM,8.36,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669897,DDIUQVBYFXPWQP-UHFFFAOYSA-N,active
CHEMBL5395753,,N#Cc1ccc(C(Cc2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1,IC50,=,2.799,nM,8.55,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669877,CSUDXHDOYGPUGX-UHFFFAOYSA-N,active
CHEMBL5396048,,Cc1c(Cn2ccnc2)ccc2c(F)cc(F)cc12,IC50,=,89.98935999999999,nM,8.4,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669523,OUGORYWOIFTCLP-UHFFFAOYSA-N,active
CHEMBL5396276,,C1=NC=NC1CCCCC(c1ccccc1)c1ccccc1,IC50,=,1698.24,nM,5.77,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669940,HROSWTHTXHPROD-UHFFFAOYSA-N,inactive
CHEMBL5396371,,CCCCN1C(=O)CC(c2ccc(N)cc2)C1=O,IC50,=,2747.89,nM,5.56,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669381,UJSGFQCCHQUTEE-UHFFFAOYSA-N,inactive
CHEMBL5396408,,Fc1ccc(C(CCCc2c[nH]cn2)c2ccccc2)cc1,IC50,=,2798.98,nM,5.55,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669968,ZGEDPXRYEYFPMZ-UHFFFAOYSA-N,inactive
CHEMBL5396464,,N#Cc1ccc(N(CCc2ccc(O)c(F)c2)n2cnnc2)cc1,IC50,=,0.4102,nM,9.39,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669824,YVUHEXZVFRHECT-UHFFFAOYSA-N,active
CHEMBL5396706,,CCCCCCC1(c2ccc(N)cc2)CCNC1=O,IC50,=,1721.87,nM,5.76,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669388,VKGQMQODMFRHPW-UHFFFAOYSA-N,inactive
CHEMBL5396802,,COc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(O)cc2)=C3c2ccc(O)cc2)cc1,IC50,,100000.0,,,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5325416,Eur J Med Chem,2023,25477408,SCNJQFZSGJGVDA-UHFFFAOYSA-N,
CHEMBL5397043,,C[C@@H]1CC[C@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@]3(C)OC(=O)C(C)(C)c1ccccn1,IC50,=,80537.84,nM,4.09,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669564,GOSXQOBRKSDHDV-ZKEBBBNJSA-N,inactive
CHEMBL5397197,,N#Cc1ccc(N(CCCc2ccc(OS(N)(=O)=O)c(F)c2)n2cnnc2)cc1,IC50,=,2.5,nM,8.6,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669820,TWNXHIWCALYYMR-UHFFFAOYSA-N,active
CHEMBL5397228,,CCCCCCCC1(c2ccc(N)cc2)CC(=O)NC1=O,IC50,=,33113.11,nM,4.48,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669389,UTLWBJJLJWBQSI-UHFFFAOYSA-N,inactive
CHEMBL5397257,,Fc1ccc(C(c2cc3ccccc3o2)n2cnnn2)cc1,IC50,=,2167.7,nM,5.66,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669706,ZVKLSRSZWYTMDL-UHFFFAOYSA-N,inactive
CHEMBL5397541,,Fc1ccccc1C(CCCc1c[nH]cn1)c1ccccc1,IC50,=,15995.58,nM,4.8,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669967,CMDFGVZIHQTFFQ-UHFFFAOYSA-N,inactive
CHEMBL5397559,,Nc1ccc(C(CCCc2c[nH]cn2)c2ccc(N)cc2)cc1,IC50,=,452879301.25,nM,4.58,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669973,MYTOEUQKNBHSLE-UHFFFAOYSA-N,inactive
CHEMBL5397563,,N#Cc1ccc(N(Cc2ccc3cc(O)ccc3c2)n2cnnc2)cc1,IC50,=,78337560.505,nM,7.85,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669868,WYECMRZCCHOZIB-UHFFFAOYSA-N,active
CHEMBL5397670,,N#Cc1ccc(N(CCc2ccc(OS(N)(=O)=O)c(Br)c2)n2cnnc2)cc1,IC50,=,1.099,nM,8.96,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669818,QBYHKFHXUFALBW-UHFFFAOYSA-N,active
CHEMBL5397796,,N#Cc1ccc(C(CCc2ccc(F)cc2)n2cncn2)cc1,IC50,=,190.11,nM,6.72,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669996,JRLXDGLZPANANX-UHFFFAOYSA-N,intermediate
CHEMBL5398069,,Cc1cccc(C(CCc2c[nH]cn2)c2cccc(C)c2)c1,IC50,=,19998.62,nM,4.7,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669954,CSYRBPPNVKZGHD-UHFFFAOYSA-N,inactive
CHEMBL5398138,,N#Cc1ccc(N(CCCCSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,IC50,=,2.0,nM,8.7,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669853,WFMHPXSOHNOZAB-UHFFFAOYSA-N,active
CHEMBL5398185,,COc1ccc2c(c1)OC(c1ccccc1OC)CC2=O,IC50,=,6606.93,nM,5.18,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669597,DMKSIHNIWAQEKC-UHFFFAOYSA-N,inactive
CHEMBL5398199,,Oc1ccc(CN(c2ccccc2)n2cnnc2)cc1,IC50,=,3990.25,nM,5.4,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669915,ICFARIPAMFSFDY-UHFFFAOYSA-N,inactive
CHEMBL5398403,,Oc1ccc(CN(c2cc(F)cc(F)c2)n2cnnc2)cc1,IC50,=,2500.35,nM,5.6,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669916,HWNNWVRZBDIGMD-UHFFFAOYSA-N,inactive
CHEMBL5398511,,O=C1CC(c2ccncc2)Cc2ccccc21,IC50,=,21978.6,nM,4.66,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669463,FRGPGHKYKNBAKX-UHFFFAOYSA-N,inactive
CHEMBL5398724,,COc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(-n4cncn4)cc2)=C3c2ccc(O)cc2)cc1,IC50,,,,,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5325416,Eur J Med Chem,2023,25477402,BIOMLVRHYLMAGL-UHFFFAOYSA-N,
CHEMBL5398810,,Cc1ccccc1C(CCc1c[nH]cn1)c1ccccc1C,IC50,=,33036.95,nM,4.48,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669953,QZBYGBAZOZHGFB-UHFFFAOYSA-N,inactive
CHEMBL5398859,,Clc1ccc(C(c2ccc(Cl)cc2)(c2ccsn2)n2ccnc2)cc1,IC50,=,57.02,nM,7.24,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669805,NZPLEGWRPPYKCF-UHFFFAOYSA-N,active
CHEMBL5398866,,CCN(c1ccc(OC)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(O)cc1)=C2c1cnn(C)c1,IC50,,,,,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5325416,Eur J Med Chem,2023,25477406,NXOYATPUAWOAFT-UHFFFAOYSA-N,
CHEMBL5398997,,N#Cc1ccc(N(Cc2ccc3c(Cl)c(O)ccc3c2)n2cnnc2)cc1,IC50,=,374947106.566,nM,8.42,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669869,CNXODDGGGZFNAP-UHFFFAOYSA-N,active
CHEMBL5399056,,Cn1cc(-c2ccc(C3=C(c4ccc(O)cc4)C4CC(S(=O)(=O)Oc5ccc(Br)cc5)C3O4)cc2)cn1,IC50,,,,,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5325416,Eur J Med Chem,2023,25477380,OVFAYPQPBOCQDK-UHFFFAOYSA-N,
CHEMBL5399449,,N#Cc1ccc(N(CCCc2ccc(O)c(F)c2)n2cnnc2)cc1,IC50,=,1.0,nM,9.0,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669828,MFOIUDCMHHTONT-UHFFFAOYSA-N,active
CHEMBL5399600,,COc1cc2ccc(Cn3ccnc3)cc2cc1F,IC50,=,123586292.16,nM,6.77,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669528,VLBVQPUHALRCDO-UHFFFAOYSA-N,intermediate
CHEMBL5400021,,Clc1ccccc1Cn1cc(Cc2c[nH]nn2)c2ccccc21,IC50,=,3499.45,nM,5.46,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669432,OHOYSGOTQXWEDQ-UHFFFAOYSA-N,inactive
CHEMBL5400203,,Cn1cc(-c2ccc(C3=C(c4ccc(O)cc4)C4CC(S(=O)(=O)Oc5ccc(C(F)(F)F)cc5)C3O4)cc2)cn1,IC50,=,26.52,nM,7.58,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5325416,Eur J Med Chem,2023,25477379,OVBAMWXAMZFSNR-UHFFFAOYSA-N,active
CHEMBL5400347,,O=C1c2ccccc2CCC1CCc1ccncc1,IC50,=,4698.94,nM,5.33,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669467,QQZBEORDIJCZRU-UHFFFAOYSA-N,inactive
CHEMBL5400406,,N#Cc1ccc(CC(c2ccc3cc[nH]c3c2)n2ccnn2)cc1,IC50,=,93.76,nM,7.03,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669446,VYUZVWFVNVXVGJ-UHFFFAOYSA-N,active
CHEMBL5400488,,N#Cc1ccc(N(CCCOc2ccc(O)cc2)n2cnnc2)cc1,IC50,=,1.5,nM,8.82,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669832,DVENQIQRXNKBEN-UHFFFAOYSA-N,active
CHEMBL5400511,,Clc1ccc(Cn2cc(Cn3cncn3)c3ccccc32)cc1,IC50,=,181.97,nM,6.74,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669407,SRVJVLCSGMHFDU-UHFFFAOYSA-N,intermediate
CHEMBL5400514,,N#Cc1ccc(Cn2cc(C(O)n3ccnc3)c3ccccc32)cc1,IC50,=,50.0,nM,7.3,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669430,FMQDYYVSDDHPEL-UHFFFAOYSA-N,active
CHEMBL5400554,,NS(=O)(=O)Oc1ccc(CN(c2ccccc2)n2cnnc2)cc1,IC50,=,2483.13,nM,5.61,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669902,RVVAPDVNOQDZEI-UHFFFAOYSA-N,inactive
CHEMBL5400682,,NS(=O)(=O)Oc1ccc(CN(c2cc(F)cc(F)c2)n2cnnc2)cc1,IC50,=,760.33,nM,6.12,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669903,QRRICDRGHZJPSF-UHFFFAOYSA-N,intermediate
CHEMBL5400803,,O=S(=O)(Oc1ccc2ccccc2c1)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1,IC50,=,15.46,nM,7.81,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5325416,Eur J Med Chem,2023,25477369,NBWIFTBHIQEBHV-UHFFFAOYSA-N,active
CHEMBL5400890,,CCCCCN1C(=O)CC(c2ccc(N)cc2)C1=O,IC50,=,790.68,nM,6.1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669382,AQBQRUABQPCXJI-UHFFFAOYSA-N,intermediate
CHEMBL5401017,,CCn1ccc2cccc(C(Cc3ccc(F)cc3)n3ccnc3)c21,IC50,=,61.94,nM,7.21,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669422,LOTGCHUERAJUDA-UHFFFAOYSA-N,active
CHEMBL5401146,,O=S(=O)(Oc1ccc(F)cc1)C1CC2OC1C(c1ccc(O)cc1)=C2c1ccc(-n2ccnc2)cc1,IC50,=,110.08,nM,6.96,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5325416,Eur J Med Chem,2023,25477373,ZVCSSZUDNSXXPP-UHFFFAOYSA-N,intermediate
CHEMBL5401315,,N#Cc1ccc(N(CCSc2cccc(O)c2)n2cnnc2)cc1,IC50,=,0.3097,nM,9.51,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669839,ZFVUWGGXWLUCJD-UHFFFAOYSA-N,active
CHEMBL5401445,,N#Cc1ccc(C(CCCc2ccccc2)c2c[nH]cn2)cc1,IC50,=,209.89,nM,6.68,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669982,LYVUWAIDQCZNCU-UHFFFAOYSA-N,intermediate
