molecule_chembl_id,CDKGraph_41,CDKGraph_104,CDKGraph_189,CDKGraph_264,CDKGraph_303,CDKGraph_497,CDKGraph_806,CDKGraph_977,CDKGraph_1017
CHEMBL5281823,1,1,1,1,1,1,1,1,1
CHEMBL5281951,1,1,1,1,1,1,1,1,1
CHEMBL5281972,0,0,0,1,1,1,1,0,0
CHEMBL5282019,1,1,1,1,1,1,1,1,1
CHEMBL5282027,1,1,1,1,1,1,1,1,1
CHEMBL5282258,1,1,1,1,1,1,1,1,1
CHEMBL5282309,1,1,1,1,1,1,1,1,1
CHEMBL5282619,1,1,1,1,1,1,1,1,1
CHEMBL5282687,1,1,1,1,1,1,1,1,1
CHEMBL5282717,1,1,1,1,1,1,1,1,1
CHEMBL5282836,1,1,1,1,1,1,1,1,1
CHEMBL5282873,1,1,1,1,1,1,1,1,1
CHEMBL5282922,1,1,1,1,1,1,1,1,1
CHEMBL5282986,1,1,1,1,1,1,1,1,1
CHEMBL5283138,1,1,1,1,1,1,1,1,1
CHEMBL5283268,1,1,1,1,1,1,1,1,1
CHEMBL5283276,0,0,0,1,1,0,0,0,0
CHEMBL5283375,1,1,1,1,1,1,1,1,1
CHEMBL5283443,1,1,1,1,1,1,1,1,1
CHEMBL5283480,1,1,1,1,1,1,1,1,1
CHEMBL5283592,1,1,1,1,1,1,1,1,1
CHEMBL5283697,1,1,1,1,1,1,1,1,1
CHEMBL5283707,1,1,1,1,1,1,1,1,1
CHEMBL5283822,0,0,1,1,1,1,1,1,1
CHEMBL5283868,1,1,1,1,1,1,1,1,1
CHEMBL5283920,1,1,1,1,1,1,1,1,1
CHEMBL5283967,1,1,1,1,1,1,1,1,1
CHEMBL5283978,1,1,1,1,1,1,1,1,1
CHEMBL5284015,1,1,1,1,1,1,1,1,1
CHEMBL5284085,1,1,1,1,1,1,1,1,1
CHEMBL5284111,1,1,1,1,1,1,1,1,1
CHEMBL5284198,1,1,1,1,1,1,1,1,1
CHEMBL5284435,1,1,1,1,1,1,1,1,1
CHEMBL5284524,1,1,1,1,1,1,1,1,1
CHEMBL5284594,1,1,1,1,1,1,1,1,1
CHEMBL5284663,1,1,1,1,1,1,1,1,1
CHEMBL5284734,1,1,1,1,1,1,1,1,1
CHEMBL5284738,1,1,1,1,1,1,1,1,1
CHEMBL5284742,1,1,1,1,1,1,1,1,1
CHEMBL5284759,1,1,1,1,1,1,1,1,1
CHEMBL5284760,0,0,0,1,1,0,0,0,0
CHEMBL5284841,1,1,1,1,1,1,1,1,1
CHEMBL5284912,1,1,1,1,1,1,1,1,1
CHEMBL5284938,1,1,1,1,1,1,1,1,1
CHEMBL5285274,1,1,1,1,1,1,1,1,1
CHEMBL5285355,1,1,1,1,1,1,1,1,1
CHEMBL5285390,1,1,1,1,1,1,1,1,1
CHEMBL5285403,1,1,1,1,1,1,1,1,1
CHEMBL5285526,1,1,1,1,1,1,1,1,1
CHEMBL5285636,0,0,0,1,1,0,0,0,0
CHEMBL5285644,1,1,1,1,1,1,1,1,1
CHEMBL5285647,1,1,1,1,1,1,1,1,1
CHEMBL5285796,1,1,1,1,1,1,1,1,1
CHEMBL5285807,1,1,1,1,1,1,1,1,1
CHEMBL5285813,1,1,1,1,1,1,1,1,1
CHEMBL5285831,1,1,1,1,1,1,1,1,1
CHEMBL5285898,1,1,1,1,1,1,1,1,1
CHEMBL5285921,1,1,1,1,1,1,1,1,1
CHEMBL5285990,1,1,1,1,1,1,1,1,1
CHEMBL5286151,1,1,1,1,1,1,1,1,1
CHEMBL5286286,1,1,1,1,1,1,1,1,1
CHEMBL5286289,1,1,1,1,1,1,1,1,1
CHEMBL5286458,1,1,1,1,1,1,1,1,1
CHEMBL5286506,1,1,1,1,1,1,1,1,1
CHEMBL5286569,1,1,1,1,1,1,1,1,1
CHEMBL5286772,1,1,1,1,1,1,1,1,1
CHEMBL5286833,1,1,1,1,1,1,1,1,1
CHEMBL5286866,1,1,1,1,1,1,1,1,1
CHEMBL5286895,1,1,1,1,1,1,1,1,1
CHEMBL5286964,1,1,1,1,1,1,1,1,1
CHEMBL5287003,1,1,1,1,1,1,1,1,1
CHEMBL5287052,1,1,1,1,1,1,1,1,1
CHEMBL5287070,1,1,1,1,1,1,1,1,1
CHEMBL5287129,1,1,1,1,1,1,1,1,1
CHEMBL5287331,1,1,1,1,1,1,1,1,1
CHEMBL5287457,0,1,1,1,1,1,1,1,1
CHEMBL5287473,1,1,1,1,1,1,1,1,1
CHEMBL5287480,1,1,1,1,1,1,1,1,1
CHEMBL5287546,1,1,1,1,1,1,1,1,1
CHEMBL5287563,1,1,1,1,1,1,1,1,1
CHEMBL5287750,0,0,0,0,0,0,0,0,0
CHEMBL5287766,1,1,1,1,1,1,1,1,1
CHEMBL5287841,1,1,1,1,1,1,1,1,1
CHEMBL5287894,1,1,1,1,1,1,1,1,1
CHEMBL5288111,1,1,1,1,1,1,1,1,1
CHEMBL5288187,1,1,1,1,1,1,1,1,1
CHEMBL5288188,1,1,1,1,1,1,1,1,1
CHEMBL5288289,1,1,1,1,1,1,1,1,1
CHEMBL5288360,1,1,1,1,1,1,1,1,1
CHEMBL5288418,1,1,1,1,1,1,1,1,1
CHEMBL5288430,1,1,1,1,1,1,1,1,1
CHEMBL5288485,1,1,1,1,1,1,1,1,1
CHEMBL5288513,1,1,1,1,1,1,1,1,1
CHEMBL5288515,1,1,1,1,1,1,1,1,1
CHEMBL5288626,1,1,1,1,1,1,1,1,1
CHEMBL5288646,1,1,1,1,1,1,1,1,1
CHEMBL5288725,1,1,1,1,1,1,1,1,1
CHEMBL5288828,1,1,1,1,1,1,1,1,1
CHEMBL5288833,1,1,1,1,1,1,1,1,1
CHEMBL5288881,1,1,1,1,1,1,1,1,1
CHEMBL5289056,1,1,1,1,1,1,1,1,1
CHEMBL5289192,1,1,1,1,1,1,1,1,1
CHEMBL5289206,1,1,1,1,1,1,1,1,1
CHEMBL5289229,1,1,1,1,1,1,1,1,1
CHEMBL5289279,1,1,1,1,1,1,1,1,1
CHEMBL5289394,1,1,1,1,1,1,1,1,1
CHEMBL5289535,1,1,1,1,1,1,1,1,1
CHEMBL5289592,1,1,1,1,1,1,1,1,1
CHEMBL5289628,1,1,1,1,1,1,1,1,1
CHEMBL5289646,1,1,1,1,1,1,1,1,1
CHEMBL5289821,1,1,1,1,1,1,1,1,1
CHEMBL5289932,1,1,1,1,1,1,1,1,1
CHEMBL5290103,1,1,1,1,1,1,1,1,1
CHEMBL5290133,1,1,1,1,1,1,1,1,1
CHEMBL5290211,1,1,1,1,1,1,1,1,1
CHEMBL5290320,1,1,1,1,1,1,1,1,1
CHEMBL5290344,1,1,1,1,1,1,1,1,1
CHEMBL5290446,1,1,1,1,1,1,1,1,1
CHEMBL5290511,1,1,1,1,1,1,1,1,1
CHEMBL5290564,1,1,1,1,1,1,1,1,1
CHEMBL5290646,1,1,1,1,1,1,1,1,1
CHEMBL5290731,1,1,1,1,1,1,1,1,1
CHEMBL5290751,1,1,1,1,1,1,1,1,1
CHEMBL5290784,1,1,1,1,1,1,1,1,1
CHEMBL5290788,1,1,1,1,1,1,1,1,1
CHEMBL5290853,1,1,1,1,1,1,1,1,1
CHEMBL5290876,1,1,1,1,1,1,1,1,1
CHEMBL5290922,1,1,1,1,1,1,1,1,1
CHEMBL5290960,1,1,1,1,1,1,1,1,1
CHEMBL5291085,1,1,1,1,1,1,1,1,1
CHEMBL5291132,1,1,1,1,1,1,1,1,1
CHEMBL5291168,1,1,1,1,1,1,1,1,1
CHEMBL5291192,1,1,1,1,1,1,1,1,1
CHEMBL5291212,1,1,1,1,1,1,1,1,1
CHEMBL5291258,1,1,1,1,1,1,1,1,1
CHEMBL5291270,1,1,1,1,1,1,1,1,1
CHEMBL5291323,1,1,1,1,1,1,1,1,1
CHEMBL5291406,1,1,1,1,1,1,1,1,1
CHEMBL5291408,1,1,1,1,1,1,1,1,1
CHEMBL5291483,1,1,1,1,1,1,1,1,1
CHEMBL5291490,1,1,1,1,1,1,1,1,1
CHEMBL53068,0,0,0,1,1,0,0,0,0
CHEMBL53290,0,0,0,1,1,0,0,0,0
CHEMBL53343,0,0,0,1,0,0,0,0,0
CHEMBL53644,0,0,0,1,1,0,0,0,0
CHEMBL5393912,0,0,0,1,1,1,1,0,0
CHEMBL5393946,0,0,0,1,1,1,1,0,0
CHEMBL5394007,0,1,0,1,1,1,1,1,1
CHEMBL5394067,0,0,0,1,1,1,1,0,0
CHEMBL5394126,0,0,0,0,1,0,0,0,0
CHEMBL5394223,1,1,1,1,1,1,1,1,1
CHEMBL5394232,0,0,0,1,1,0,0,0,0
CHEMBL5394424,0,0,0,1,1,1,1,0,0
CHEMBL5394486,0,0,0,1,1,0,0,0,0
CHEMBL5394546,0,1,0,1,1,1,1,1,1
CHEMBL5394566,0,0,0,0,1,0,0,0,0
CHEMBL5394706,0,0,0,1,1,1,1,0,0
CHEMBL5394720,0,0,0,1,1,1,0,0,0
CHEMBL5394799,0,1,0,1,1,0,0,1,1
CHEMBL5394879,0,1,0,1,1,1,1,1,1
CHEMBL5395012,0,0,0,1,1,0,0,0,0
CHEMBL5395040,0,0,0,1,1,0,0,0,0
CHEMBL5395094,0,0,0,1,1,1,1,0,0
CHEMBL5395326,0,1,0,1,1,0,0,1,0
CHEMBL5395333,0,0,0,0,1,1,1,0,0
CHEMBL5395351,0,0,0,1,1,1,1,0,0
CHEMBL5395602,0,0,0,1,1,1,1,0,0
CHEMBL5395683,0,0,0,1,1,0,0,0,0
CHEMBL5395694,0,1,0,1,1,0,0,1,0
CHEMBL5395753,0,1,0,1,1,0,0,1,0
CHEMBL5396048,0,0,0,1,1,0,0,0,0
CHEMBL5396276,0,0,0,1,1,0,0,0,0
CHEMBL5396371,0,0,0,1,1,1,1,0,0
CHEMBL5396408,0,0,0,1,1,0,0,0,0
CHEMBL5396464,0,0,0,1,1,0,0,0,0
CHEMBL5396706,1,0,1,1,1,1,0,1,1
CHEMBL5396802,0,1,0,1,1,1,1,1,1
CHEMBL5397043,1,1,1,1,1,1,1,1,1
CHEMBL5397197,0,1,0,1,1,0,0,1,0
CHEMBL5397228,1,1,1,1,1,1,1,1,1
CHEMBL5397257,0,0,0,1,1,1,1,0,0
CHEMBL5397541,0,0,0,1,1,0,0,0,0
CHEMBL5397559,0,0,0,1,1,0,0,0,0
CHEMBL5397563,0,0,0,1,1,0,0,0,0
CHEMBL5397670,0,1,0,1,1,0,0,1,0
CHEMBL5397796,0,0,0,1,1,0,0,0,0
CHEMBL5398069,0,0,0,1,1,0,0,0,0
CHEMBL5398138,0,1,0,1,1,0,0,1,0
CHEMBL5398185,0,0,0,1,0,0,0,0,0
CHEMBL5398199,0,0,0,1,1,0,0,0,0
CHEMBL5398403,0,0,0,1,1,0,0,0,0
CHEMBL5398511,0,0,0,1,0,0,0,0,0
CHEMBL5398724,0,1,0,1,1,1,1,1,1
CHEMBL5398810,0,0,0,1,1,0,0,0,0
CHEMBL5398859,0,0,1,1,1,0,0,1,1
CHEMBL5398866,0,1,0,1,1,1,1,1,1
CHEMBL5398997,0,0,0,1,1,0,0,0,0
CHEMBL5399056,0,1,0,1,1,1,1,1,1
CHEMBL5399449,0,0,0,1,1,0,0,0,0
CHEMBL5399600,0,0,0,0,1,0,0,0,0
CHEMBL5400021,0,0,0,1,1,1,1,0,0
CHEMBL5400203,0,1,0,1,1,1,1,1,1
CHEMBL5400347,0,0,0,1,0,0,0,0,0
CHEMBL5400406,0,0,0,1,1,1,0,0,0
CHEMBL5400488,0,0,0,1,1,0,0,0,0
CHEMBL5400511,0,0,0,1,1,1,1,0,0
CHEMBL5400514,0,0,0,1,1,1,1,0,0
CHEMBL5400554,0,1,0,1,1,0,0,1,0
CHEMBL5400682,0,1,0,1,1,0,0,1,0
CHEMBL5400803,0,1,0,1,1,1,1,1,1
CHEMBL5400890,0,0,0,1,1,1,1,0,0
CHEMBL5401017,0,0,0,1,1,1,1,0,0
CHEMBL5401146,0,1,0,1,1,1,1,1,1
CHEMBL5401315,0,0,0,1,1,0,0,0,0
CHEMBL5401445,0,0,0,1,1,0,0,0,0
CHEMBL5401526,1,1,1,1,1,1,1,1,1
CHEMBL5401549,0,1,0,1,0,1,0,1,1
CHEMBL5401648,0,0,0,1,1,0,0,0,0
CHEMBL5401807,0,0,0,1,1,0,0,0,0
CHEMBL5401856,0,0,0,1,1,0,0,0,0
CHEMBL5401946,0,0,0,1,1,0,0,0,0
CHEMBL5401971,0,0,0,1,1,0,0,1,1
CHEMBL5402030,0,0,0,1,1,1,1,0,0
CHEMBL5402090,0,0,0,1,1,0,0,0,0
CHEMBL5402193,0,1,0,1,1,0,0,1,0
CHEMBL5402384,0,0,0,1,1,0,0,0,0
CHEMBL5402392,0,1,0,1,1,1,1,1,1
CHEMBL5402413,0,1,0,1,1,0,0,1,0
CHEMBL5402457,0,0,0,1,1,0,0,0,0
CHEMBL5402619,0,0,0,1,1,0,0,0,0
CHEMBL5402637,0,0,0,1,1,0,0,0,0
CHEMBL5402711,0,0,0,1,1,1,1,0,0
CHEMBL5403080,0,1,0,1,1,1,1,1,1
CHEMBL5403263,0,0,0,1,1,0,0,0,0
CHEMBL5403643,0,0,0,1,1,1,1,0,0
CHEMBL5403749,0,0,0,0,1,0,0,0,0
CHEMBL5403786,0,1,0,1,1,1,1,1,1
CHEMBL5403912,0,0,0,1,1,1,0,0,0
CHEMBL5404029,0,1,1,1,0,1,0,1,1
CHEMBL5404063,0,1,0,1,1,1,1,1,1
CHEMBL5404073,0,0,0,1,1,0,0,0,0
CHEMBL5404343,0,0,0,1,1,0,0,0,0
CHEMBL5404404,0,0,0,1,1,0,0,0,0
CHEMBL5404624,0,1,0,1,1,0,0,1,0
CHEMBL5404699,0,1,0,1,1,1,1,1,1
CHEMBL5404820,0,0,0,1,1,0,0,0,0
CHEMBL5405156,0,0,0,1,1,0,0,0,0
CHEMBL5405284,0,0,0,1,0,0,0,0,0
CHEMBL5405593,0,0,0,1,0,0,0,0,0
CHEMBL5405854,0,0,0,0,1,0,0,0,0
CHEMBL5405944,0,1,0,1,1,1,1,1,1
CHEMBL5406056,0,0,1,1,1,1,1,1,1
CHEMBL5406205,0,0,0,1,0,0,0,0,0
CHEMBL5406393,0,1,0,1,1,0,0,1,0
CHEMBL5406470,0,0,0,0,1,0,0,0,0
CHEMBL5406734,0,0,0,1,1,0,0,0,0
CHEMBL5406968,0,1,0,1,0,1,0,1,1
CHEMBL5407335,0,1,0,1,1,1,1,1,1
CHEMBL5407480,0,0,0,1,1,1,1,0,0
CHEMBL5407494,0,1,0,1,0,1,0,1,1
CHEMBL5407526,0,0,0,1,1,0,0,0,0
CHEMBL5407805,0,0,0,1,1,1,1,0,0
CHEMBL5408038,0,1,0,1,1,1,1,1,1
CHEMBL5408436,0,0,0,1,1,0,0,0,0
CHEMBL5408745,0,0,0,1,1,1,1,0,0
CHEMBL5408823,0,0,0,1,1,1,0,0,0
CHEMBL5408838,0,0,0,0,1,0,0,0,0
CHEMBL5408847,0,1,0,1,1,1,1,1,0
CHEMBL5409215,0,0,0,1,1,1,1,0,0
CHEMBL5409338,0,1,0,1,1,0,0,1,0
CHEMBL5409533,0,0,0,1,1,1,1,0,0
CHEMBL540958,0,0,1,1,0,0,0,1,1
CHEMBL5409753,0,1,0,1,0,0,0,1,1
CHEMBL5409914,0,0,0,1,1,1,1,0,0
CHEMBL5410004,0,1,0,1,1,1,1,1,1
CHEMBL5410011,0,0,0,1,1,0,0,0,0
CHEMBL5410174,0,0,0,1,1,1,1,0,0
CHEMBL5410534,0,0,0,1,1,1,1,0,0
CHEMBL5410574,0,0,1,1,1,0,0,1,1
CHEMBL5410623,0,0,1,1,1,0,0,1,1
CHEMBL5410657,0,0,0,1,1,0,0,0,0
CHEMBL5410695,0,0,0,1,1,1,0,0,0
CHEMBL5411125,0,0,0,1,1,0,0,0,0
CHEMBL5411393,0,0,1,1,1,1,1,1,1
CHEMBL5411472,0,0,0,1,1,0,0,0,0
CHEMBL5411570,0,0,0,1,1,1,0,0,0
CHEMBL5411799,0,1,0,1,1,1,1,1,1
CHEMBL5411834,0,1,0,1,1,0,0,1,0
CHEMBL5411950,0,0,0,1,1,0,0,0,0
CHEMBL5411965,0,0,0,1,1,1,1,0,0
CHEMBL5412224,0,0,0,1,1,0,0,0,0
CHEMBL5412353,0,0,0,1,1,0,0,0,0
CHEMBL5412410,0,0,0,1,1,1,1,0,0
CHEMBL5412416,0,0,0,1,1,0,0,0,0
CHEMBL5412425,0,0,0,1,1,1,1,0,0
CHEMBL5412669,0,0,0,1,1,0,0,0,0
CHEMBL5412704,0,1,0,1,0,1,0,1,1
CHEMBL5412790,0,1,0,1,1,1,1,1,1
CHEMBL5413133,0,0,0,1,1,0,0,0,0
CHEMBL5413153,0,1,0,1,1,0,0,1,0
CHEMBL5413340,0,1,0,1,1,1,1,1,1
CHEMBL5413419,0,0,0,0,1,0,0,0,0
CHEMBL5413431,0,1,0,1,1,0,0,1,0
CHEMBL5413472,0,0,0,1,1,0,0,0,0
CHEMBL5413476,0,0,0,1,1,1,1,0,0
CHEMBL5413770,0,0,0,1,1,0,0,0,0
CHEMBL5413848,0,0,0,1,1,0,0,0,0
CHEMBL5413902,0,0,0,1,1,1,1,0,0
CHEMBL5413924,0,0,0,1,0,0,0,0,0
CHEMBL5414100,0,0,0,1,1,0,0,0,0
CHEMBL5414163,0,0,0,1,1,0,0,0,0
CHEMBL5414198,0,0,0,1,1,1,1,0,0
CHEMBL5414261,0,1,0,1,1,1,1,1,1
CHEMBL5414372,0,0,0,1,1,0,0,0,0
CHEMBL5414572,0,1,0,1,1,1,1,1,1
CHEMBL5414659,0,1,0,1,1,1,1,1,1
CHEMBL5415771,0,1,0,1,1,0,0,1,0
CHEMBL5415900,0,1,0,1,0,1,0,1,1
CHEMBL5416003,0,0,0,1,1,1,1,0,0
CHEMBL5416025,0,0,0,1,1,1,1,0,0
CHEMBL5416052,0,0,0,0,0,0,0,1,1
CHEMBL5416291,0,0,0,1,1,1,1,0,0
CHEMBL5416513,0,1,0,1,1,0,0,1,0
CHEMBL5416993,0,0,0,1,1,1,1,0,0
CHEMBL5417020,0,1,1,1,0,1,0,1,1
CHEMBL5417041,0,0,0,1,1,0,0,0,0
CHEMBL5417163,0,0,0,1,1,0,0,1,1
CHEMBL5417335,0,0,0,1,1,0,0,0,0
CHEMBL5417396,0,0,0,1,0,0,0,0,0
CHEMBL5417452,0,1,0,1,1,1,1,1,1
CHEMBL5417558,0,0,0,0,0,0,0,0,0
CHEMBL5417624,0,0,0,1,1,1,1,0,0
CHEMBL5417761,0,0,0,1,1,0,0,0,0
CHEMBL5417830,0,0,0,0,0,0,0,0,0
CHEMBL5417855,0,0,0,1,1,0,0,0,0
CHEMBL5418345,0,1,0,1,1,0,0,1,0
CHEMBL5418690,0,1,0,1,1,1,1,1,1
CHEMBL5418765,0,0,0,1,1,0,0,0,0
CHEMBL5418780,0,1,0,1,0,0,0,1,1
CHEMBL5418934,0,0,0,1,0,0,0,0,0
CHEMBL5419123,0,0,0,1,1,0,0,0,0
CHEMBL5419141,0,0,0,0,1,0,0,0,0
CHEMBL5419258,0,0,0,1,1,1,1,0,0
CHEMBL5419649,0,1,0,1,1,1,1,1,1
CHEMBL5419730,0,0,0,1,1,1,1,0,0
CHEMBL5419796,0,0,0,1,1,1,1,1,1
CHEMBL5419940,0,0,0,1,1,0,0,0,0
CHEMBL5419948,0,0,0,1,1,0,0,0,0
CHEMBL5420394,0,1,0,1,1,1,1,1,1
CHEMBL5420745,0,0,0,1,0,0,0,0,0
CHEMBL5421164,0,0,0,1,1,0,0,0,0
CHEMBL5421179,0,0,0,1,1,1,1,0,0
CHEMBL5421275,1,1,1,1,1,1,1,1,1
CHEMBL5421289,0,1,1,1,0,1,0,1,1
CHEMBL5421409,0,1,0,1,1,1,1,1,1
CHEMBL5421435,0,1,0,1,1,0,0,1,0
CHEMBL5421450,0,0,0,1,1,1,1,0,0
CHEMBL5421565,0,0,0,1,1,0,0,0,0
CHEMBL5421595,0,0,0,1,1,0,0,0,0
CHEMBL5421626,0,0,0,1,1,0,0,0,0
CHEMBL5421772,0,0,0,1,1,1,1,0,0
CHEMBL5421908,0,1,0,1,1,0,0,1,1
CHEMBL5421931,0,0,0,0,1,0,0,0,0
CHEMBL5422087,0,0,0,1,1,1,1,0,0
CHEMBL5422315,0,1,0,1,1,1,1,1,1
CHEMBL5422332,0,1,0,1,1,0,0,1,0
CHEMBL5422369,0,0,0,1,1,1,1,0,0
CHEMBL5423113,0,0,0,1,1,0,0,0,0
CHEMBL5423258,0,1,0,1,1,1,1,1,1
CHEMBL5423274,0,0,1,1,1,1,1,1,1
CHEMBL5423378,0,0,0,1,1,0,0,0,0
CHEMBL5423400,0,1,0,1,1,0,0,1,0
CHEMBL5423408,0,1,0,1,1,1,1,1,1
CHEMBL5423512,0,0,0,1,1,0,0,0,0
CHEMBL5423518,0,0,0,0,1,0,0,0,0
CHEMBL5423575,0,0,0,0,1,0,0,0,0
CHEMBL5423576,0,0,0,0,0,0,0,0,0
CHEMBL5423781,0,1,0,1,1,1,1,1,1
CHEMBL5423824,0,1,0,1,1,0,0,1,0
CHEMBL5423840,0,0,0,1,1,0,0,0,0
CHEMBL5424049,0,1,0,1,1,0,0,1,0
CHEMBL5424130,0,0,0,1,1,0,0,0,0
CHEMBL5424344,0,0,0,1,1,1,1,0,0
CHEMBL5424630,0,0,0,1,1,1,1,0,0
CHEMBL5424929,0,1,0,1,1,1,1,1,1
CHEMBL5425028,0,0,0,1,1,0,0,0,0
CHEMBL5425135,0,1,0,1,0,1,0,1,1
CHEMBL5425142,0,1,0,1,1,0,0,1,0
CHEMBL5425230,0,1,0,1,1,0,0,1,0
CHEMBL5425388,0,0,0,1,1,1,1,0,0
CHEMBL5425433,0,0,0,1,1,1,1,0,0
CHEMBL5425445,0,0,0,1,1,0,0,0,0
CHEMBL5425529,1,1,0,1,1,1,1,1,1
CHEMBL5425567,0,0,0,1,1,1,1,0,0
CHEMBL5425656,0,0,0,1,1,0,0,0,0
CHEMBL5425696,0,0,0,1,1,1,1,0,0
CHEMBL5425854,0,0,0,1,1,0,0,0,0
CHEMBL5425929,0,0,0,1,1,1,0,0,0
CHEMBL5425965,0,0,0,1,0,0,0,0,0
CHEMBL5426057,0,1,1,1,0,0,0,1,1
CHEMBL5426175,0,1,0,1,1,1,1,1,1
CHEMBL5426214,0,0,0,1,0,0,0,0,0
CHEMBL5426228,0,0,0,0,1,0,0,0,0
CHEMBL5426251,0,1,0,1,1,1,1,1,1
CHEMBL5426314,0,0,0,1,1,0,0,0,0
CHEMBL5426628,0,1,1,1,0,1,0,1,1
CHEMBL5426878,0,0,0,1,1,1,1,0,0
CHEMBL5426889,0,0,0,0,1,0,1,0,0
CHEMBL5426947,0,1,0,1,1,1,1,1,1
CHEMBL5427189,0,0,0,1,1,1,1,0,0
CHEMBL5427371,0,0,0,0,1,0,0,0,0
CHEMBL5427411,0,0,1,1,1,0,0,1,1
CHEMBL5427513,0,1,0,1,1,1,1,1,1
CHEMBL5427725,0,0,0,0,1,0,0,0,0
CHEMBL5427782,0,0,0,1,1,1,1,1,1
CHEMBL5427905,0,0,0,1,1,0,0,1,1
CHEMBL5427944,0,0,0,1,1,0,0,0,0
CHEMBL5428001,0,0,0,1,1,1,1,0,0
CHEMBL5428080,0,1,0,1,1,0,0,1,0
CHEMBL5428148,0,0,0,1,1,1,1,0,0
CHEMBL5428361,0,0,0,1,0,0,0,0,0
CHEMBL5428681,0,1,0,1,1,1,1,1,1
CHEMBL5428947,0,0,0,0,1,1,1,0,0
CHEMBL5429338,0,1,0,1,1,0,0,1,0
CHEMBL5429699,0,0,0,1,0,0,0,0,0
CHEMBL5429779,0,0,0,1,1,0,0,0,0
CHEMBL5429844,0,0,0,1,1,0,0,0,0
CHEMBL5429907,0,0,0,1,1,1,1,1,1
CHEMBL5430016,0,1,0,1,1,1,1,1,1
CHEMBL5430284,0,1,1,1,0,0,0,1,1
CHEMBL5430301,0,0,0,1,0,0,0,0,0
CHEMBL5430347,0,1,0,1,1,0,0,1,1
CHEMBL5430600,0,0,0,1,0,0,0,0,0
CHEMBL5430729,1,1,1,1,1,1,1,1,1
CHEMBL5430737,0,0,0,1,1,0,0,0,0
CHEMBL5430760,0,0,0,1,0,0,0,0,0
CHEMBL5430986,0,0,0,0,0,0,0,0,0
CHEMBL5431500,0,0,0,0,1,0,0,0,0
CHEMBL5431722,1,1,1,1,1,1,1,1,1
CHEMBL5431734,0,0,0,1,1,0,0,0,0
CHEMBL5431758,0,0,0,1,1,0,0,0,0
CHEMBL5431850,0,1,0,1,1,0,0,1,0
CHEMBL5431946,0,0,0,1,1,1,1,0,0
CHEMBL5432102,0,1,0,1,1,1,1,1,1
CHEMBL5432233,0,1,0,1,1,0,0,1,0
CHEMBL5432257,0,0,0,1,1,1,1,0,0
CHEMBL5432300,0,0,0,1,0,0,0,0,0
CHEMBL5432856,0,0,0,1,1,1,1,0,0
CHEMBL5432857,0,0,0,1,1,0,0,0,0
CHEMBL5432961,0,0,0,1,1,1,1,0,0
CHEMBL5432971,0,0,0,1,1,1,1,0,0
CHEMBL5432975,0,0,0,1,1,0,0,0,0
CHEMBL5432998,0,0,0,1,1,1,1,0,0
CHEMBL5433174,0,0,0,1,1,0,0,0,0
CHEMBL5433442,0,1,0,1,1,1,1,1,1
CHEMBL5433532,0,1,0,1,1,1,1,1,1
CHEMBL5433553,0,0,0,1,1,0,0,0,0
CHEMBL5433734,0,1,0,1,0,1,0,1,1
CHEMBL5433928,0,0,0,1,1,0,0,0,0
CHEMBL5434047,0,0,0,1,1,1,1,0,0
CHEMBL5434222,0,0,0,1,1,1,1,0,0
CHEMBL5434606,0,0,0,1,1,1,1,0,0
CHEMBL5434685,0,0,0,1,1,0,0,0,0
CHEMBL5434747,0,0,0,0,1,1,1,0,0
CHEMBL5434794,1,1,0,1,1,1,1,1,1
CHEMBL5434818,0,0,0,1,1,0,0,0,0
CHEMBL5434837,0,0,0,1,0,0,0,0,0
CHEMBL5435238,0,1,0,1,1,0,0,1,0
CHEMBL5435398,0,1,0,1,1,0,0,1,1
CHEMBL5435609,0,0,0,1,0,0,0,0,0
CHEMBL5435743,0,1,0,1,1,1,1,1,1
CHEMBL5436006,0,0,0,1,1,0,0,0,0
CHEMBL5436084,0,0,0,1,1,1,1,0,0
CHEMBL5436290,0,0,0,1,1,1,1,0,0
CHEMBL5436300,0,0,0,0,1,0,0,0,0
CHEMBL5436713,0,1,0,1,1,1,1,1,1
CHEMBL5436915,0,0,0,1,1,0,0,1,1
CHEMBL5436925,0,1,0,1,1,1,1,1,1
CHEMBL5436996,0,0,0,1,1,0,0,0,0
CHEMBL5437007,0,1,0,1,1,1,1,1,1
CHEMBL5437093,0,0,0,1,1,1,1,0,0
CHEMBL5437662,0,0,0,1,1,1,1,0,0
CHEMBL5437945,0,0,0,1,1,0,0,0,0
CHEMBL5438005,0,0,0,0,0,0,0,0,0
CHEMBL5438093,0,0,0,1,1,0,0,0,0
CHEMBL5438581,0,0,0,1,1,0,0,0,0
CHEMBL5438618,0,0,0,0,1,0,0,0,0
CHEMBL5438740,0,0,0,1,1,1,1,0,0
CHEMBL5438840,0,0,0,1,1,1,1,0,0
CHEMBL5438879,0,0,0,1,1,0,0,0,0
CHEMBL5439256,0,0,0,1,1,1,1,0,0
CHEMBL5439274,0,0,0,1,1,0,0,0,0
CHEMBL5439659,0,0,0,1,1,1,1,0,0
CHEMBL5439806,0,0,0,1,1,0,0,0,0
CHEMBL5439843,0,0,0,1,1,0,0,0,0
CHEMBL5439970,0,0,0,1,1,0,0,0,0
