molecule_chembl_id,SubFPC_0,SubFPC_1,SubFPC_2,SubFPC_3,SubFPC_4,SubFPC_11,SubFPC_13,SubFPC_17,SubFPC_22,SubFPC_48,SubFPC_84,SubFPC_87,SubFPC_132,SubFPC_134,SubFPC_136,SubFPC_168,SubFPC_170,SubFPC_171,SubFPC_176,SubFPC_178,SubFPC_179,SubFPC_180,SubFPC_181,SubFPC_183,SubFPC_210,SubFPC_213,SubFPC_273,SubFPC_274,SubFPC_278,SubFPC_286,SubFPC_287,SubFPC_288,SubFPC_289,SubFPC_294,SubFPC_295,SubFPC_296,SubFPC_297,SubFPC_299,SubFPC_300,SubFPC_301,SubFPC_302,SubFPC_304,SubFPC_306
CHEMBL195996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,15,2,1,0,0,0,0,5,0,0,0,0,0,1,0,0,14
CHEMBL196328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,16,1,1,0,0,0,0,4,0,0,0,0,0,2,0,0,15
CHEMBL196796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,16,1,1,0,2,0,0,3,0,0,0,0,0,1,0,0,15
CHEMBL197044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,15,2,1,0,0,0,0,5,0,0,0,0,1,1,0,0,14
CHEMBL197150,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,16,1,1,0,0,0,0,4,0,0,0,0,0,4,0,0,15
CHEMBL197451,2,8,3,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,5,0,0,0,3,1,0,1,2,9
CHEMBL197451,2,8,3,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,5,0,0,0,3,1,0,1,2,9
CHEMBL197576,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,16,1,1,0,0,0,0,4,0,0,0,0,0,2,0,0,15
CHEMBL197650,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,4,0,0,20,4,1,0,2,0,0,10,0,0,0,0,1,4,0,0,18
CHEMBL197723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,22,2,1,0,0,0,0,6,0,0,0,0,0,3,0,0,20
CHEMBL197840,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,16,1,1,2,0,0,0,4,0,0,0,2,0,2,0,0,16
CHEMBL197899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,16,2,1,0,0,0,0,4,0,0,0,0,0,1,0,0,14
CHEMBL198291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,4,0,0,20,4,1,0,0,0,0,9,0,0,0,0,1,4,0,0,18
CHEMBL1991089,0,0,0,0,1,0,0,0,1,2,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,0,1,8,0,0,0,7,0,0,0,1,1,5,2,0,18
CHEMBL199334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,20,4,1,2,0,0,0,10,2,1,1,0,1,5,0,0,19
CHEMBL1997104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,3,0,0,20,3,1,0,0,0,0,8,0,0,0,0,1,4,0,0,20
CHEMBL1997442,0,1,0,0,0,0,0,1,1,1,0,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,12,1,1,5,0,0,0,6,0,0,0,1,3,3,1,0,14
CHEMBL2003274,2,7,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,6,1,5,4,0,0,0,4,0,0,0,1,2,1,2,1,16
CHEMBL2011171,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,3,0,0,0,1,0,1,0,1,14
CHEMBL2011172,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,3,0,0,0,1,0,1,0,1,14
CHEMBL2011173,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,3,0,0,0,1,0,1,0,1,14
CHEMBL2011174,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,3,0,0,0,1,0,1,0,1,14
CHEMBL2011175,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,3,0,0,0,1,0,1,0,1,14
CHEMBL2011176,0,0,1,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,16,1,3,2,0,0,0,3,0,0,0,1,0,1,0,1,18
CHEMBL2011177,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,18,1,1,2,0,0,0,5,0,0,0,1,0,3,0,1,20
CHEMBL2011178,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,18,1,1,2,0,0,0,3,0,0,0,1,0,2,0,1,20
CHEMBL2011179,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20,1,4,2,0,0,0,3,0,0,0,1,0,1,0,1,22
CHEMBL2011180,0,0,1,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,5,0,0,0,1,0,2,0,1,14
CHEMBL2011181,0,0,1,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,5,0,0,0,1,0,2,0,1,14
CHEMBL2011182,0,0,1,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,5,0,0,0,1,0,2,0,1,14
CHEMBL2011183,0,0,1,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,5,0,0,0,1,0,2,0,1,14
CHEMBL2011184,0,0,1,0,0,0,0,3,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,7,0,0,0,1,0,3,0,1,14
CHEMBL2011185,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,11,2,1,2,0,0,0,5,0,0,0,1,0,1,0,1,12
CHEMBL2011186,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,12,2,1,2,0,0,0,5,0,0,0,1,0,1,0,1,13
CHEMBL2011187,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,3,0,0,0,1,0,1,0,1,14
CHEMBL2011188,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,3,0,0,0,1,0,1,0,1,14
CHEMBL2011189,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,3,0,0,0,1,0,1,0,1,14
CHEMBL2011190,3,0,1,1,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,3,0,0,0,1,0,2,0,1,15
CHEMBL2011191,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,4,0,0,0,1,0,1,0,1,15
CHEMBL2011192,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,4,0,0,0,1,0,1,0,1,14
CHEMBL2011193,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,5,0,0,0,1,0,1,0,1,14
CHEMBL201831,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,20,4,1,0,0,0,0,9,0,0,0,0,1,4,0,0,18
CHEMBL202020,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,21,2,1,0,0,0,0,9,0,0,0,0,0,5,0,0,20
CHEMBL202030,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,0,0,6,2,1,1,2,0,7,0,1,10
CHEMBL202065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,20,4,1,0,0,0,0,9,0,0,0,0,1,5,0,0,19
CHEMBL202226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1,4,0,0,20,4,1,0,2,0,0,9,0,0,0,0,1,3,0,0,18
CHEMBL202231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,4,0,0,20,4,1,2,0,0,0,9,2,1,1,0,1,4,0,0,19
CHEMBL202452,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,0,0,6,2,1,1,2,0,9,0,1,9
CHEMBL202469,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,0,0,5,2,1,1,3,0,12,0,0,9
CHEMBL202470,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,0,0,6,2,1,1,2,0,12,0,1,9
CHEMBL202471,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,0,0,5,2,1,1,3,0,9,0,0,9
CHEMBL202473,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,0,0,6,2,1,1,2,0,5,0,1,10
CHEMBL202474,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,0,0,5,2,1,1,3,0,7,0,0,10
CHEMBL202612,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,21,2,1,0,0,0,0,7,0,0,0,0,0,4,0,0,20
CHEMBL203869,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,0,0,6,2,1,1,2,0,5,0,1,10
CHEMBL203981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,0,0,20,3,1,0,0,0,0,7,0,0,0,0,1,3,0,0,20
CHEMBL204039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,0,0,20,3,1,0,0,0,0,7,0,0,0,0,1,3,0,0,20
CHEMBL204183,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,0,0,6,2,1,1,2,0,5,0,1,10
CHEMBL204184,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,0,0,5,2,1,1,3,0,6,0,0,9
CHEMBL204483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,0,0,20,3,1,0,0,0,0,7,0,0,0,0,1,3,0,0,20
CHEMBL204501,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,0,0,5,2,1,1,3,0,6,0,0,10
CHEMBL204502,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,0,0,6,2,1,1,2,0,6,0,1,10
CHEMBL205177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3,0,0,20,3,1,0,2,0,0,8,0,0,0,0,1,3,0,0,20
CHEMBL2051951,1,3,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,5,0,0,0,3,0,2,0,0,10
CHEMBL205250,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,1,4,0,0,0,2,0,0,0,0,0,2,0,0,14
CHEMBL205503,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,1,4,0,0,0,2,0,0,0,0,0,2,0,0,13
CHEMBL205782,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,1,4,0,0,0,2,0,0,0,0,0,1,0,0,13
CHEMBL2057976,2,10,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,7
CHEMBL2058266,2,9,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3,0,0,0,1,0,0,0,1,8
CHEMBL2058266,2,9,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3,0,0,0,1,0,0,0,1,8
CHEMBL2058267,2,8,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,0,1,0,0,0,1,9
CHEMBL2058267,2,8,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,0,1,0,0,0,1,9
CHEMBL2058268,2,8,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3,0,0,0,1,0,0,0,1,9
CHEMBL205881,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,1,4,0,0,0,2,0,0,0,0,0,1,0,0,13
CHEMBL206070,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,1,4,0,0,0,2,0,0,0,0,0,1,0,0,14
CHEMBL206125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,0,4,0,1,1,2,0,0,0,0,0,2,0,0,13
CHEMBL206273,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,1,4,0,0,0,4,0,0,0,0,0,2,0,0,13
CHEMBL206283,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,1,4,0,0,0,2,0,0,0,0,0,1,0,0,13
CHEMBL206300,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,1,4,0,0,0,4,0,0,0,0,0,2,0,0,13
CHEMBL206351,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,1,4,0,0,0,4,0,0,0,0,0,2,0,0,13
CHEMBL206550,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,1,4,0,0,0,2,0,0,0,0,0,1,0,0,14
CHEMBL207751,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,2,1,4,0,0,0,7,0,0,0,0,0,2,0,0,12
CHEMBL207829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,0,4,0,1,1,2,0,0,0,0,0,2,0,0,13
CHEMBL208471,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,2,1,4,0,0,0,5,0,0,0,0,0,1,0,0,12
CHEMBL209047,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,1,0,1,1,1,3,0,0,21,3,1,3,0,0,0,10,0,0,0,0,1,4,0,0,19
CHEMBL209073,2,6,3,2,2,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,2,0,0,0,1,1,0,2,0,11
CHEMBL2096872,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,3,0,0,0,0,4,0,0,0,0,1,2,0,0,14
CHEMBL2096873,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,3,0,0,0,0,4,0,0,0,0,1,2,0,0,14
CHEMBL209731,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,1,1,1,3,0,0,21,3,1,3,2,0,0,9,0,0,0,0,1,3,0,0,19
CHEMBL210300,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,1,1,5,2,1,1,0,0,5,0,0,15
CHEMBL2105261,1,9,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,2,1,1,1,2,9
CHEMBL2105261,1,9,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,2,1,1,1,2,9
CHEMBL2111801,2,9,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,6,0,0,0,3,0,9,0,0,10
CHEMBL2111917,3,8,3,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,2,0,2,0,2,10
CHEMBL2111917,3,8,3,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,2,0,2,0,2,10
CHEMBL2111947,2,8,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,0,0,0,0,0,1,0,0,11
CHEMBL211207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,2,0,0,0,0,0,5,0,0,0,0,1,2,0,0,10
CHEMBL2112299,2,7,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,5,2,0,0,0,3,0,0,0,0,0,1,0,0,15
CHEMBL2112301,2,7,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,5,2,0,0,0,3,0,0,0,0,1,1,0,0,15
CHEMBL2112309,1,9,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,9
CHEMBL2112738,2,8,3,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,2,0,3,0,2,10
CHEMBL2112739,3,8,3,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,2,0,2,0,2,10
CHEMBL2112739,3,8,3,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,2,0,2,0,2,10
CHEMBL2113268,1,9,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,4,0,0,0,2,1,2,1,2,10
CHEMBL2113269,1,9,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,4,0,0,0,2,1,2,1,2,10
CHEMBL2113272,1,9,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,4,0,0,0,2,1,2,1,2,10
CHEMBL2113276,1,9,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,4,0,0,0,2,1,2,1,2,10
CHEMBL2113524,2,8,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,2,1,2,1,2,10
CHEMBL2113524,2,8,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,2,1,2,1,2,10
CHEMBL2113619,2,8,3,2,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,5,0,0,0,2,1,2,1,2,9
CHEMBL2113619,2,8,3,2,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,5,0,0,0,2,1,2,1,2,9
CHEMBL212168,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,1,0,1,1,1,3,0,0,21,3,1,5,0,0,0,11,2,1,1,0,1,5,0,0,20
CHEMBL212473,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,1,0,1,1,1,3,0,0,21,3,1,3,0,0,0,10,0,0,0,0,1,4,0,0,19
CHEMBL212741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,2,0,0,0,0,0,5,0,0,0,0,1,2,0,0,10
CHEMBL213587,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,1,1,1,3,0,0,21,3,1,3,0,0,0,8,0,0,0,0,1,3,0,0,19
CHEMBL213588,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,1,1,1,3,0,0,21,3,1,5,0,0,0,9,2,1,1,0,1,4,0,0,20
CHEMBL2137046,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,6,0,0,0,0,0,8,0,0,21
CHEMBL214932,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,11,2,0,0,0,0,0,5,0,0,0,0,1,4,0,0,10
CHEMBL2163638,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,3,3,0,0,0,0,9,0,0,0,1,1,3,0,1,14
CHEMBL2163639,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,3,3,0,0,0,0,9,0,0,0,1,1,3,0,1,14
CHEMBL2163641,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,3,3,4,0,0,0,9,0,0,0,1,0,2,0,1,13
CHEMBL2163646,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,17,3,3,0,0,0,0,11,0,0,0,1,1,4,0,1,19
CHEMBL2165313,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,12,2,1,0,0,0,0,6,0,0,0,2,0,1,0,0,13
CHEMBL2165314,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,2,1,0,0,0,0,7,0,0,0,2,0,2,0,0,13
CHEMBL2165315,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,2,1,0,0,0,0,8,0,0,0,1,0,2,0,1,13
CHEMBL2165316,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,2,1,0,0,0,0,7,0,0,0,2,0,3,0,0,13
CHEMBL2165317,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,2,1,0,0,0,0,8,0,0,0,1,0,3,0,1,13
CHEMBL2165318,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,2,1,0,0,0,0,7,0,0,0,2,0,3,0,0,14
CHEMBL2165319,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,2,1,0,0,0,0,8,0,0,0,1,0,3,0,1,14
CHEMBL2165320,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,2,1,0,0,0,0,7,0,0,0,2,0,4,0,0,19
CHEMBL2165321,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,2,1,0,0,0,0,8,0,0,0,1,0,4,0,1,19
CHEMBL2165322,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,2,1,0,0,0,0,5,0,0,0,2,0,1,0,0,13
CHEMBL2165323,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,2,1,0,0,0,0,5,0,0,0,2,0,2,0,0,19
CHEMBL2165324,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,18,3,1,0,0,0,0,7,0,0,0,2,0,2,0,0,18
CHEMBL2165325,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,17,3,1,0,0,0,0,7,0,0,0,2,0,2,0,0,17
CHEMBL2179107,2,5,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,4,0,0,0,2,1,1,2,1,12
CHEMBL2179108,3,5,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,4,0,0,0,2,1,2,2,1,12
CHEMBL2179109,3,5,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,4,0,0,0,2,1,2,2,1,12
CHEMBL2179110,3,6,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,4,0,0,0,2,1,2,2,1,12
CHEMBL2179111,3,7,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,4,0,0,0,2,1,3,2,1,12
CHEMBL2179112,3,8,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,4,0,0,0,2,1,4,2,1,12
CHEMBL2179113,3,11,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,4,0,0,0,2,1,7,2,1,12
